1140214.00,1305.00, 198.60, 199.00, 198.60, 198.85,10128.00
1140214.00,1310.00, 198.90, 199.50, 198.87, 199.50,37221.00
1140214.00,1315.00, 199.46, 199.58, 199.25, 199.26,21601.00
1140214.00,1320.00, 199.26, 199.60, 199.23, 199.52,17056.00
1140214.00,1325.00, 199.60, 199.82, 199.45, 199.76,21897.00
1140214.00,1330.00, 199.71, 200.00, 199.60, 200.00,48015.00
1140214.00,1335.00, 199.95, 199.98, 199.80, 199.94,8225.00
1140214.00,1340.00, 199.95, 200.75, 199.95, 200.75,81863.00
1140214.00,1345.00, 200.74, 201.05, 200.50, 200.79,79820.00
1140214.00,1350.00, 200.82, 200.83, 200.01, 200.10,39223.00
1140214.00,1355.00, 200.09, 200.34, 200.03, 200.30,25271.00
1140214.00,1400.00, 200.30, 200.44, 200.05, 200.34,13368.00
1140214.00,1405.00, 200.38, 200.55, 200.21, 200.30,16201.00
1140214.00,1410.00, 200.46, 200.46, 199.77, 199.87,20217.00
1140214.00,1415.00, 199.86, 200.15, 199.84, 200.04,10380.00
1140214.00,1420.00, 200.14, 200.31, 200.04, 200.12,9726.00
1140214.00,1425.00, 200.25, 200.25, 200.00, 200.08,6094.00
1140214.00,1430.00, 200.03, 200.23, 199.83, 199.89,19783.00
1140214.00,1435.00, 199.93, 200.08, 199.53, 199.59,24352.00
1140214.00,1440.00, 199.57, 199.79, 198.94, 198.94,41704.00
1140214.00,1445.00, 198.90, 199.31, 198.80, 199.02,35949.00
1140214.00,1450.00, 199.00, 199.36, 199.00, 199.22,27259.00
1140214.00,1455.00, 199.28, 199.45, 199.20, 199.37,20636.00
1140214.00,1500.00, 199.41, 199.45, 198.91, 199.14,26335.00
1140214.00,1505.00, 199.05, 199.39, 199.00, 199.37,14093.00
1140214.00,1510.00, 199.40, 199.41, 198.66, 198.74,24558.00
1140214.00,1515.00, 198.69, 198.88, 198.60, 198.87,21087.00
1140214.00,1520.00, 198.77, 198.92, 198.65, 198.70,23096.00
1140214.00,1525.00, 198.66, 198.73, 198.12, 198.42,31223.00
1140214.00,1530.00, 198.36, 198.58, 198.04, 198.13,18460.00
1140214.00,1535.00, 198.10, 198.50, 198.06, 198.40,23620.00
1140214.00,1540.00, 198.38, 198.58, 198.27, 198.48,27200.00
1140214.00,1545.00, 198.49, 198.54, 198.18, 198.32,32585.00
1140214.00,1550.00, 198.35, 198.54, 198.30, 198.38,26648.00
1140214.00,1555.00, 198.42, 198.72, 198.39, 198.66,92395.00
1140214.00,1600.00, 198.68, 198.76, 198.07, 198.20,92169.00
1140218.00, 935.00, 205.10, 205.55, 202.32, 202.43,254275.00
1140218.00, 940.00, 202.78, 204.77, 202.47, 204.20,140320.00
1140218.00, 945.00, 204.40, 205.25, 203.04, 203.38,203088.00
1140218.00, 950.00, 203.21, 204.45, 202.97, 204.01,107777.00
1140218.00, 955.00, 204.07, 204.19, 202.87, 203.48,63722.00
1140218.00,1000.00, 203.44, 203.52, 202.60, 202.92,68345.00
1140218.00,1005.00, 202.93, 203.29, 202.00, 202.00,99367.00
1140218.00,1010.00, 202.00, 202.85, 201.36, 202.84,102047.00
1140218.00,1015.00, 202.79, 203.54, 202.11, 203.32,62226.00
1140218.00,1020.00, 203.31, 204.08, 203.27, 204.07,116372.00
1140218.00,1025.00, 204.00, 204.10, 203.40, 203.90,52851.00
1140218.00,1030.00, 203.93, 204.08, 203.52, 203.92,45140.00
1140218.00,1035.00, 203.82, 204.06, 203.20, 203.93,47887.00
1140218.00,1040.00, 203.91, 204.80, 203.69, 204.41,108846.00
1140218.00,1045.00, 204.39, 204.49, 203.64, 203.93,46356.00
1140218.00,1050.00, 203.95, 204.16, 203.75, 203.83,38616.00
1140218.00,1055.00, 203.86, 204.17, 203.40, 203.52,40829.00
1140218.00,1100.00, 203.53, 204.04, 203.53, 203.98,24741.00
1140218.00,1105.00, 203.83, 204.35, 203.71, 204.20,38783.00
1140218.00,1110.00, 204.27, 204.30, 203.60, 204.05,25758.00
1140218.00,1115.00, 203.91, 204.09, 203.67, 203.86,38481.00
1140218.00,1120.00, 203.91, 205.10, 203.74, 205.03,104852.00
1140218.00,1125.00, 205.00, 205.04, 204.35, 204.86,74300.00
1140218.00,1130.00, 204.97, 205.72, 204.70, 205.51,99406.00
1140218.00,1135.00, 205.55, 205.74, 204.56, 204.69,91364.00
1140218.00,1140.00, 204.71, 204.81, 204.40, 204.78,40866.00
1140218.00,1145.00, 204.78, 204.82, 204.50, 204.78,57101.00
1140218.00,1150.00, 204.76, 204.99, 204.40, 204.40,38183.00
1140218.00,1155.00, 204.40, 204.44, 203.51, 203.52,39473.00
1140218.00,1200.00, 203.63, 204.38, 203.44, 204.04,48561.00
1140218.00,1205.00, 204.12, 204.50, 204.10, 204.34,34408.00
1140218.00,1210.00, 204.40, 204.47, 204.16, 204.38,18884.00
1140218.00,1215.00, 204.26, 204.38, 204.01, 204.23,23114.00
1140218.00,1220.00, 204.20, 204.47, 204.09, 204.24,19922.00
1140218.00,1225.00, 204.25, 204.80, 204.15, 204.78,26267.00
1140218.00,1230.00, 204.79, 204.89, 204.60, 204.66,29373.00
1140218.00,1235.00, 204.67, 204.80, 204.23, 204.25,20732.00
